,offensive.language,tweet_hashed
374,1,@###### @###### @###### lax gun laws? Ur retarded. There's murder there bcuz no one can defend themselves. Only crooks have guns there
375,0,"RT @###### In the future, gay culture will be considered cool by America's teens and instead of wiggers there will be straggots."
376,0,"RT @###### In the future, gay culture will be considered cool by America's teens and instead of wiggers there will be straggots."
377,0,"RT @###### In the future, gay culture will be considered cool by America's teens and instead of wiggers there will be straggots."
378,1,#California is full of white trash
379,0,#California is full of white trash
380,0,#California is full of white trash
381,0,Hoes respect niggas who get strait to the point I won't lead a bitch on if all I won't is crash den it will be adressed clearly#turn up
382,1,Hoes respect niggas who get strait to the point I won't lead a bitch on if all I won't is crash den it will be adressed clearly#turn up
383,1,Hoes respect niggas who get strait to the point I won't lead a bitch on if all I won't is crash den it will be adressed clearly#turn up
384,0,Am I the only person that feels disrespected by the bird poop suddenly dropping on your front window:(ewww#annoying
385,0,Am I the only person that feels disrespected by the bird poop suddenly dropping on your front window:(ewww#annoying
386,0,Am I the only person that feels disrespected by the bird poop suddenly dropping on your front window:(ewww#annoying
387,1,walking down the st and this girl with a guy past me and the girl says I'm bout to turn dyke for her ctfuu classic
388,0,walking down the st and this girl with a guy past me and the girl says I'm bout to turn dyke for her ctfuu classic
389,0,walking down the st and this girl with a guy past me and the girl says I'm bout to turn dyke for her ctfuu classic
390,1,RT @###### Nobody want no pussy 25 other niggas done had before
391,1,RT @###### Nobody want no pussy 25 other niggas done had before
392,1,RT @###### Nobody want no pussy 25 other niggas done had before
393,1,RT @###### Most of these niggas go broke for these hoes !!
394,1,RT @###### Most of these niggas go broke for these hoes !!
395,1,RT @###### Most of these niggas go broke for these hoes !!
396,1,I hate all these industry fags. I hope they all get the Nigerian Summer Flu
397,0,I hate all these industry fags. I hope they all get the Nigerian Summer Flu
398,1,I hate all these industry fags. I hope they all get the Nigerian Summer Flu
399,0,"Almost everyone I met in #Paris was absolute trash. And if they support a republican government, I hope they fucking die."
400,0,"Almost everyone I met in #Paris was absolute trash. And if they support a republican government, I hope they fucking die."
401,1,"Almost everyone I met in #Paris was absolute trash. And if they support a republican government, I hope they fucking die."
402,1,Dumb bitch leave me alone
403,1,Dumb bitch leave me alone
404,1,Dumb bitch leave me alone
405,1,@###### I wonders why dare ain't no colored folk up dare?
406,1,@###### I wonders why dare ain't no colored folk up dare?
407,0,@###### I wonders why dare ain't no colored folk up dare?
408,1,i hate ah dirty house!!! foul living bitches
409,1,i hate ah dirty house!!! foul living bitches
410,1,i hate ah dirty house!!! foul living bitches
411,0,that would be the stunt in which @###### crossed some water dressed as a dead man while his teabagger sheriff friend watched him.
412,0,that would be the stunt in which @###### crossed some water dressed as a dead man while his teabagger sheriff friend watched him.
413,1,that would be the stunt in which @###### crossed some water dressed as a dead man while his teabagger sheriff friend watched him.
414,1,RT @###### I can't be in my twenties stressing over a bitch who playin games. I'm straight lol
415,1,RT @###### I can't be in my twenties stressing over a bitch who playin games. I'm straight lol
416,1,RT @###### I can't be in my twenties stressing over a bitch who playin games. I'm straight lol
417,1,Saw three GROWN men on a motorcycle &amp; that bitch was barely moving lmao what the hell
418,1,Saw three GROWN men on a motorcycle &amp; that bitch was barely moving lmao what the hell
419,1,Saw three GROWN men on a motorcycle &amp; that bitch was barely moving lmao what the hell
420,0,#Yankees Damn. Well Joe that move to the bullpen really helped.
421,0,#Yankees Damn. Well Joe that move to the bullpen really helped.
422,0,#Yankees Damn. Well Joe that move to the bullpen really helped.
423,1,don't bitch about my attitude because you're the reason I have one
424,1,don't bitch about my attitude because you're the reason I have one
425,1,don't bitch about my attitude because you're the reason I have one
426,0,"I done been to the top, I done sipped the juice/ and with that being said, bird crumbs will NEVER do!"
427,0,"I done been to the top, I done sipped the juice/ and with that being said, bird crumbs will NEVER do!"
428,0,"I done been to the top, I done sipped the juice/ and with that being said, bird crumbs will NEVER do!"
429,1,@###### shut the fuck up. You guys a mediocre washed basura juice. Sit down and win close games against raiders and jets faggot
430,1,@###### shut the fuck up. You guys a mediocre washed basura juice. Sit down and win close games against raiders and jets faggot
431,1,@###### shut the fuck up. You guys a mediocre washed basura juice. Sit down and win close games against raiders and jets faggot
432,1,"RT @###### ""Young N****s act hard and all the bad B*****s grew up to be trash broads"" -@######"
433,1,"RT @###### ""Young N****s act hard and all the bad B*****s grew up to be trash broads"" -@######"
434,1,"RT @###### ""Young N****s act hard and all the bad B*****s grew up to be trash broads"" -@######"
435,0,Can I double stuff your Oreo?
436,0,Can I double stuff your Oreo?
437,1,Can I double stuff your Oreo?
438,0,@###### @###### ...anti American Republicans and teabaggers stop forcing ur religion on the rest of us. Stockman u dont pray.liar
439,0,@###### @###### ...anti American Republicans and teabaggers stop forcing ur religion on the rest of us. Stockman u dont pray.liar
440,0,@###### @###### ...anti American Republicans and teabaggers stop forcing ur religion on the rest of us. Stockman u dont pray.liar
441,0,@###### That's ghetto for super duper! It's the current generations best complement.
442,0,@###### That's ghetto for super duper! It's the current generations best complement.
443,0,@###### That's ghetto for super duper! It's the current generations best complement.
444,0,Dreamed I was eating a brownie and started salivating and woke up almost coughing myself to death. Today is a struggle.
445,0,Dreamed I was eating a brownie and started salivating and woke up almost coughing myself to death. Today is a struggle.
446,0,Dreamed I was eating a brownie and started salivating and woke up almost coughing myself to death. Today is a struggle.
447,0,"@###### yep, which is messier/more dangerous/more environmentally-unfriendly than their retarded new spouts. @######"
448,0,"@###### yep, which is messier/more dangerous/more environmentally-unfriendly than their retarded new spouts. @######"
449,0,"@###### yep, which is messier/more dangerous/more environmentally-unfriendly than their retarded new spouts. @######"
450,1,"RT @###### Cheating ain't no accident hoe! fallin off a bike is a accident! 
I ain't never seen a bitch trip &amp; land on no dick!"
451,1,"RT @###### Cheating ain't no accident hoe! fallin off a bike is a accident! 
I ain't never seen a bitch trip &amp; land on no dick!"
452,1,"RT @###### Cheating ain't no accident hoe! fallin off a bike is a accident! 
I ain't never seen a bitch trip &amp; land on no dick!"
453,0,@###### Not taking Franks advice and he ate the yellow snow.
454,0,@###### Not taking Franks advice and he ate the yellow snow.
455,0,@###### Not taking Franks advice and he ate the yellow snow.
456,1,@###### you had to throw in the faggot word smh smh smh
457,1,@###### you had to throw in the faggot word smh smh smh
458,1,@###### you had to throw in the faggot word smh smh smh
459,0,"Don't dance, Iggy. It's trash just like your music."
460,0,"Don't dance, Iggy. It's trash just like your music."
461,0,"Don't dance, Iggy. It's trash just like your music."
462,0,#Cowboys are 6-1 bitches #Cowboysnation another great win Ilove this team
463,0,#Cowboys are 6-1 bitches #Cowboysnation another great win Ilove this team
464,1,#Cowboys are 6-1 bitches #Cowboysnation another great win Ilove this team
465,0,"RT @###### Oreos: First you twist it, then you- aw crap, it broke."
466,0,"RT @###### Oreos: First you twist it, then you- aw crap, it broke."
467,0,"RT @###### Oreos: First you twist it, then you- aw crap, it broke."
468,1,And these hoes ain't as good as they look..I need to take my own advice doee cause If that pusxy good then I'm good &#128569;
469,0,And these hoes ain't as good as they look..I need to take my own advice doee cause If that pusxy good then I'm good &#128569;
470,1,And these hoes ain't as good as they look..I need to take my own advice doee cause If that pusxy good then I'm good &#128569;
473,1,Hood niggas and bitches love emojis lmfao
474,1,Hood niggas and bitches love emojis lmfao
475,1,Hood niggas and bitches love emojis lmfao
476,1,RT @###### Hoes love exposing other hoes on twitter
477,1,RT @###### Hoes love exposing other hoes on twitter
478,1,RT @###### Hoes love exposing other hoes on twitter
479,1,I hate bitches. Thirsty ass bitches
480,1,I hate bitches. Thirsty ass bitches
481,1,I hate bitches. Thirsty ass bitches
482,0,"So people here donate plasma to feed their drug addiction... I donate because I get money, and I save lives.
Whaddup bitches &#128129;"
483,0,"So people here donate plasma to feed their drug addiction... I donate because I get money, and I save lives.
Whaddup bitches &#128129;"
484,0,"So people here donate plasma to feed their drug addiction... I donate because I get money, and I save lives.
Whaddup bitches &#128129;"
485,1,It's ok to tell a nigga he trash and a feature will never happen fam.
486,1,It's ok to tell a nigga he trash and a feature will never happen fam.
487,1,It's ok to tell a nigga he trash and a feature will never happen fam.
488,0,The redskins just begging to lose this game smh
489,1,The redskins just begging to lose this game smh
490,1,The redskins just begging to lose this game smh
491,1,@###### My knee won't let me wander around much so I just make a few trips and look at the fat girls-- redneck porn--Wal-Mart
492,0,@###### My knee won't let me wander around much so I just make a few trips and look at the fat girls-- redneck porn--Wal-Mart
493,1,@###### My knee won't let me wander around much so I just make a few trips and look at the fat girls-- redneck porn--Wal-Mart
494,1,As soon as bitches get on a come up you got that one bitch that CANT Wait to tell ppl your downfall before the come up &#128528;&#128528;. #Haters
495,1,As soon as bitches get on a come up you got that one bitch that CANT Wait to tell ppl your downfall before the come up &#128528;&#128528;. #Haters
496,1,As soon as bitches get on a come up you got that one bitch that CANT Wait to tell ppl your downfall before the come up &#128528;&#128528;. #Haters
497,1,Spics are half breed trash. No filthy native should be allowed to speak to any European.
498,1,Spics are half breed trash. No filthy native should be allowed to speak to any European.
499,1,Spics are half breed trash. No filthy native should be allowed to speak to any European.
500,1,PND is my jigga man.
501,0,PND is my jigga man.
502,1,PND is my jigga man.
503,0,"If I've never seen her do some ""hoe"" shit with my own eyes then I refuse to let another nigga influence my thoughts on her. So what?"
504,1,"If I've never seen her do some ""hoe"" shit with my own eyes then I refuse to let another nigga influence my thoughts on her. So what?"
505,1,"If I've never seen her do some ""hoe"" shit with my own eyes then I refuse to let another nigga influence my thoughts on her. So what?"
